content_key,show_id,type,title,release_year,date_added,year_added,month_added,country,primary_country,language,popularity,vote_average,vote_count,has_valid_votes,weighted_rating,genres_harmonized,genre
movies_50619,50619,Movie,The Twilight Saga: Breaking Dawn - Part 1,2011,2011-11-16,2011,11,United States of America,United States of America,en,89.456,6.196,8840,True,6.2,"Adventure, Fantasy, Romance",Romance
movies_49013,49013,Movie,Cars 2,2011,2011-06-11,2011,6,United States of America,United States of America,en,85.5,6.136,7901,True,6.15,"Animation, Family, Adventure, Comedy",Animation
movies_49013,49013,Movie,Cars 2,2011,2011-06-11,2011,6,United States of America,United States of America,en,85.5,6.136,7901,True,6.15,"Animation, Family, Adventure, Comedy",Family
movies_49013,49013,Movie,Cars 2,2011,2011-06-11,2011,6,United States of America,United States of America,en,85.5,6.136,7901,True,6.15,"Animation, Family, Adventure, Comedy",Adventure
movies_49013,49013,Movie,Cars 2,2011,2011-06-11,2011,6,United States of America,United States of America,en,85.5,6.136,7901,True,6.15,"Animation, Family, Adventure, Comedy",Comedy
movies_1771,1771,Movie,Captain America: The First Avenger,2011,2011-07-22,2011,7,United States of America,United States of America,en,83.313,7.0,21654,True,7.0,"Action, Adventure, Science Fiction",Action
movies_1771,1771,Movie,Captain America: The First Avenger,2011,2011-07-22,2011,7,United States of America,United States of America,en,83.313,7.0,21654,True,7.0,"Action, Adventure, Science Fiction",Adventure
movies_1771,1771,Movie,Captain America: The First Avenger,2011,2011-07-22,2011,7,United States of America,United States of America,en,83.313,7.0,21654,True,7.0,"Action, Adventure, Science Fiction",Science Fiction
movies_10195,10195,Movie,Thor,2011,2011-04-21,2011,4,United States of America,United States of America,en,76.373,6.8,21353,True,6.8,"Adventure, Fantasy, Action",Adventure
movies_10195,10195,Movie,Thor,2011,2011-04-21,2011,4,United States of America,United States of America,en,76.373,6.8,21353,True,6.8,"Adventure, Fantasy, Action",Fantasy
movies_10195,10195,Movie,Thor,2011,2011-04-21,2011,4,United States of America,United States of America,en,76.373,6.8,21353,True,6.8,"Adventure, Fantasy, Action",Action
movies_39254,39254,Movie,Real Steel,2011,2011-09-28,2011,9,"United States of America, India",United States of America,en,73.536,7.046,8478,True,7.04,"Action, Science Fiction, Drama",Action
movies_39254,39254,Movie,Real Steel,2011,2011-09-28,2011,9,"United States of America, India",United States of America,en,73.536,7.046,8478,True,7.04,"Action, Science Fiction, Drama",Science Fiction
movies_39254,39254,Movie,Real Steel,2011,2011-09-28,2011,9,"United States of America, India",United States of America,en,73.536,7.046,8478,True,7.04,"Action, Science Fiction, Drama",Drama
movies_77338,77338,Movie,The Intouchables,2011,2011-11-02,2011,11,France,France,fr,72.092,8.273,17454,True,8.26,"Drama, Comedy",Drama
movies_77338,77338,Movie,The Intouchables,2011,2011-11-02,2011,11,France,France,fr,72.092,8.273,17454,True,8.26,"Drama, Comedy",Comedy
movies_45243,45243,Movie,The Hangover Part II,2011,2011-05-25,2011,5,United States of America,United States of America,en,71.647,6.5,10603,True,6.5,Comedy,Comedy
movies_44896,44896,Movie,Rango,2011,2011-03-02,2011,3,"United Kingdom, United States of America",United Kingdom,en,68.597,6.867,6597,True,6.86,"Animation, Comedy, Family, Western, Adventure",Animation
movies_44896,44896,Movie,Rango,2011,2011-03-02,2011,3,"United Kingdom, United States of America",United Kingdom,en,68.597,6.867,6597,True,6.86,"Animation, Comedy, Family, Western, Adventure",Comedy
movies_44896,44896,Movie,Rango,2011,2011-03-02,2011,3,"United Kingdom, United States of America",United Kingdom,en,68.597,6.867,6597,True,6.86,"Animation, Comedy, Family, Western, Adventure",Family
movies_44896,44896,Movie,Rango,2011,2011-03-02,2011,3,"United Kingdom, United States of America",United Kingdom,en,68.597,6.867,6597,True,6.86,"Animation, Comedy, Family, Western, Adventure",Western
movies_44896,44896,Movie,Rango,2011,2011-03-02,2011,3,"United Kingdom, United States of America",United Kingdom,en,68.597,6.867,6597,True,6.86,"Animation, Comedy, Family, Western, Adventure",Adventure
movies_417859,417859,Movie,Puss in Boots,2011,2011-10-27,2011,10,United States of America,United States of America,en,68.45,6.569,4136,True,6.57,"Animation, Family, Fantasy, Adventure, Comedy",Animation
movies_417859,417859,Movie,Puss in Boots,2011,2011-10-27,2011,10,United States of America,United States of America,en,68.45,6.569,4136,True,6.57,"Animation, Family, Fantasy, Adventure, Comedy",Family
movies_417859,417859,Movie,Puss in Boots,2011,2011-10-27,2011,10,United States of America,United States of America,en,68.45,6.569,4136,True,6.57,"Animation, Family, Fantasy, Adventure, Comedy",Fantasy
movies_417859,417859,Movie,Puss in Boots,2011,2011-10-27,2011,10,United States of America,United States of America,en,68.45,6.569,4136,True,6.57,"Animation, Family, Fantasy, Adventure, Comedy",Adventure
movies_417859,417859,Movie,Puss in Boots,2011,2011-10-27,2011,10,United States of America,United States of America,en,68.45,6.569,4136,True,6.57,"Animation, Family, Fantasy, Adventure, Comedy",Comedy
movies_50014,50014,Movie,The Help,2011,2011-08-09,2011,8,United States of America,United States of America,en,65.007,8.2,8431,True,8.17,Drama,Drama
movies_56292,56292,Movie,Mission: Impossible - Ghost Protocol,2011,2011-12-07,2011,12,United States of America,United States of America,en,63.143,7.093,9994,True,7.08,"Action, Thriller, Adventure",Action
movies_56292,56292,Movie,Mission: Impossible - Ghost Protocol,2011,2011-12-07,2011,12,United States of America,United States of America,en,63.143,7.093,9994,True,7.08,"Action, Thriller, Adventure",Thriller
movies_56292,56292,Movie,Mission: Impossible - Ghost Protocol,2011,2011-12-07,2011,12,United States of America,United States of America,en,63.143,7.093,9994,True,7.08,"Action, Thriller, Adventure",Adventure
movies_49444,49444,Movie,Kung Fu Panda 2,2011,2011-05-25,2011,5,United States of America,United States of America,en,59.677,7.0,7311,True,6.99,"Animation, Family, Comedy",Animation
movies_49444,49444,Movie,Kung Fu Panda 2,2011,2011-05-25,2011,5,United States of America,United States of America,en,59.677,7.0,7311,True,6.99,"Animation, Family, Comedy",Family
movies_49444,49444,Movie,Kung Fu Panda 2,2011,2011-05-25,2011,5,United States of America,United States of America,en,59.677,7.0,7311,True,6.99,"Animation, Family, Comedy",Comedy
movies_50546,50546,Movie,Just Go with It,2011,2011-02-10,2011,2,United States of America,United States of America,en,57.87,6.7,5771,True,6.7,"Comedy, Romance",Comedy
movies_50546,50546,Movie,Just Go with It,2011,2011-02-10,2011,2,United States of America,United States of America,en,57.87,6.7,5771,True,6.7,"Comedy, Romance",Romance
movies_46195,46195,Movie,Rio,2011,2011-04-03,2011,4,United States of America,United States of America,en,57.399,6.7,6748,True,6.7,"Animation, Adventure, Comedy, Family",Animation
movies_46195,46195,Movie,Rio,2011,2011-04-03,2011,4,United States of America,United States of America,en,57.399,6.7,6748,True,6.7,"Animation, Adventure, Comedy, Family",Adventure
movies_46195,46195,Movie,Rio,2011,2011-04-03,2011,4,United States of America,United States of America,en,57.399,6.7,6748,True,6.7,"Animation, Adventure, Comedy, Family",Comedy
movies_46195,46195,Movie,Rio,2011,2011-04-03,2011,4,United States of America,United States of America,en,57.399,6.7,6748,True,6.7,"Animation, Adventure, Comedy, Family",Family
movies_27582,27582,Movie,The Mechanic,2011,2011-01-13,2011,1,United States of America,United States of America,en,56.226,6.518,3298,True,6.52,"Action, Thriller, Crime",Action
movies_27582,27582,Movie,The Mechanic,2011,2011-01-13,2011,1,United States of America,United States of America,en,56.226,6.518,3298,True,6.52,"Action, Thriller, Crime",Thriller
movies_27582,27582,Movie,The Mechanic,2011,2011-01-13,2011,1,United States of America,United States of America,en,56.226,6.518,3298,True,6.52,"Action, Thriller, Crime",Crime
movies_41446,41446,Movie,Scream 4,2011,2011-04-13,2011,4,United States of America,United States of America,en,55.374,6.5,3802,True,6.51,"Horror, Mystery",Horror
movies_41446,41446,Movie,Scream 4,2011,2011-04-13,2011,4,United States of America,United States of America,en,55.374,6.5,3802,True,6.51,"Horror, Mystery",Mystery
movies_49018,49018,Movie,Insidious,2011,2011-03-31,2011,3,"Canada, United States of America",Canada,en,52.249,6.939,6859,True,6.93,"Horror, Thriller",Horror
movies_49018,49018,Movie,Insidious,2011,2011-03-31,2011,3,"Canada, United States of America",Canada,en,52.249,6.939,6859,True,6.93,"Horror, Thriller",Thriller
movies_63311,63311,Movie,The Skin I Live In,2011,2011-08-17,2011,8,Spain,Spain,es,49.854,7.5,4267,True,7.46,"Drama, Horror, Mystery, Thriller",Drama
movies_63311,63311,Movie,The Skin I Live In,2011,2011-08-17,2011,8,Spain,Spain,es,49.854,7.5,4267,True,7.46,"Drama, Horror, Mystery, Thriller",Horror
movies_63311,63311,Movie,The Skin I Live In,2011,2011-08-17,2011,8,Spain,Spain,es,49.854,7.5,4267,True,7.46,"Drama, Horror, Mystery, Thriller",Mystery
movies_63311,63311,Movie,The Skin I Live In,2011,2011-08-17,2011,8,Spain,Spain,es,49.854,7.5,4267,True,7.46,"Drama, Horror, Mystery, Thriller",Thriller
movies_62835,62835,Movie,Colombiana,2011,2011-07-27,2011,7,France,France,en,49.214,6.634,2643,True,6.63,"Action, Thriller, Crime, Drama",Action
movies_62835,62835,Movie,Colombiana,2011,2011-07-27,2011,7,France,France,en,49.214,6.634,2643,True,6.63,"Action, Thriller, Crime, Drama",Thriller
movies_62835,62835,Movie,Colombiana,2011,2011-07-27,2011,7,France,France,en,49.214,6.634,2643,True,6.63,"Action, Thriller, Crime, Drama",Crime
movies_62835,62835,Movie,Colombiana,2011,2011-07-27,2011,7,France,France,en,49.214,6.634,2643,True,6.63,"Action, Thriller, Crime, Drama",Drama
movies_55779,55779,Movie,Final Destination 5,2011,2011-08-12,2011,8,United States of America,United States of America,en,48.108,6.095,3469,True,6.12,"Horror, Mystery",Horror
movies_55779,55779,Movie,Final Destination 5,2011,2011-08-12,2011,8,United States of America,United States of America,en,48.108,6.095,3469,True,6.12,"Horror, Mystery",Mystery
movies_73456,73456,Movie,Barbie: Princess Charm School,2011,2011-08-11,2011,8,"United States of America, Canada",United States of America,en,46.449,7.5,823,True,7.34,"Family, Animation, Fantasy",Family
